0,-1.68,-1.4018,-1.8127,-2.9937,-0.8857,-0.0696,1
0.002,-1.68,-1.4018,-1.8127,-2.9937,-0.8857,-0.0696,1
0.004,-1.67999558814573,-1.4018001932482,-1.81269995664491,-2.99369958003527,-0.885695600543403,-0.0696004268235952,1
0.006,-1.67998676410834,-1.4018005790449,-1.81269986467377,-2.99369874603958,-0.885686801302444,-0.0696012805087395,1
0.008,-1.67997352725766,-1.40180115601382,-1.81269971354576,-2.99369750987445,-0.885673601649197,-0.0696025611317433,1
0.01,-1.67995587667428,-1.40180192208887,-1.81269948745103,-2.99369588933234,-0.885656000667527,-0.0696042688061203,1
0.012,-1.6799338111812,-1.40180287451281,-1.81269916531121,-2.99369390813945,-0.885633997184737,-0.0696064036795278,1
0.014,-1.67990732938657,-1.4018040098354,-1.81269872078026,-2.99369159595923,-0.885607589814138,-0.0696089659296496,1
0.016,-1.67987642973733,-1.40180532391117,-1.8126981222459,-2.9936889883965,-0.885576777008551,-0.0696119557590211,1
0.018,-1.6798411105838,-1.40180681189679,-1.81269733283178,-2.99368612700185,-0.885541557124719,-0.0696153733887963,1
0.02,-1.67980137025525,-1.40180846824805,-1.81269631040068,-2.99368305927605,-0.885501928498676,-0.0696192190514533,1
0.022,-1.67975720714642,-1.40181028671655,-1.81269500755907,-2.99367983867408,-0.885457889532009,-0.0696234929824395,1
0.024,-1.67970861981501,-1.40181226034615,-1.81269337166333,-2.99367652460844,-0.885409438789055,-0.0696281954107545,1
0.026,-1.67965560709001,-1.40181438146912,-1.81269134482807,-2.99367318245126,-0.885356575104981,-0.0696333265484708,1
0.028,-1.67959816819103,-1.40181664170225,-1.81268886393701,-2.99366988353468,-0.885299297704732,-0.0696388865791946,1
0.03,-1.67953630285839,-1.40181903194275,-1.81268586065685,-2.99366670514896,-0.885237606332777,-0.0696448756454679,1
0.032,-1.67947001149403,-1.40182154236428,-1.81268226145478,-2.99366373053772,-0.885171501393602,-0.0696512938351175,1
0.034,-1.67939929531306,-1.40182416241293,-1.81267798762,-2.99366104888964,-0.885100984102862,-0.0696581411665544,1
0.036,-1.67932415650589,-1.40182688080341,-1.81267295529009,-2.99365875532593,-0.885026056649046,-0.0696654175730363,1
0.038,-1.67924459841082,-1.40182968551553,-1.81266707548275,-2.99365695088278,-0.88494672236554,-0.0696731228859006,1
0.04,-1.67916062569674,-1.40183256379096,-1.81266025413361,-2.99365574248808,-0.884862985912864,-0.0696812568167854,1
0.042,-1.67907224455589,-1.40183550213055,-1.81265239214083,-2.99365524293141,-0.884774853470891,-0.0696898189388569,1
0.044,-1.67897946290638,-1.4018384862921,-1.81264338541734,-2.99365557082658,-0.884682332940728,-0.0696988086670655,1
0.046,-1.678882290604,-1.40184150128895,-1.81263312495138,-2.99365685056579,-0.884585434155978,-0.0697082252374591,1
0.048,-1.67878073966307,-1.40184453138937,-1.81262149687611,-2.99365921226427,-0.884484169102968,-0.0697180676855873,1
0.05,-1.67867482448588,-1.40184756011681,-1.81260838254935,-2.99366279169473,-0.884378552149495,-0.0697283348240351,1
0.052,-1.67856456210009,-1.40185057025137,-1.81259365864397,-2.99366773021035,-0.884268600281596,-0.0697390252191333,1
0.054,-1.67844997240368,-1.40185354383244,-1.81257719724999,-2.99367417465547,-0.884154333347746,-0.0697501371668957,1
0.056,-1.67833107841655,-1.40185646216269,-1.81255886598914,-2.99368227726286,-0.884035774309803,-0.069761668668247,1
0.058,-1.67820790653829,-1.40185930581366,-1.81253852814276,-2.99369219553665,-0.883912949499994,-0.0697736174036062,1
0.06,-1.67808048681109,-1.40186205463291,-1.81251604279372,-2.99370409211982,-0.883785888883069,-0.0697859807069041,1
0.062,-1.67794885318693,-1.40186468775312,-1.81249126498338,-2.99371813464532,-0.883654626322738,-0.069798755539119,1
0.064,-1.67781304379804,-1.40186718360302,-1.81246404588408,-2.99373449556986,-0.883519199851374,-0.0698119384614253,1
0.066,-1.6776731012296,-1.40186951992053,-1.81243423298807,-2.99375335198943,-0.883379651941866,-0.0698255256080584,1
0.068,-1.67752907279332,-1.40187167376813,-1.81240167031339,-2.9937748854357,-0.883236029780452,-0.069839512659008,1
0.07,-1.67738101080074,-1.40187362155059,-1.81236619862732,-2.99379928165259,-0.883088385539231,-0.069853894812663,1
0.072,-1.67722897283491,-1.40187533903523,-1.81232765568792,-2.9938267303522,-0.88293677664699,-0.0698686667585375,1
0.074,-1.67707302201878,-1.40187680137488,-1.81228587650404,-2.99385742494948,-0.882781266056876,-0.0698838226502195,1
0.076,-1.67691322727896,-1.4018779831335,-1.812240693614,-2.99389156227532,-0.882621922509364,-0.069899356078691,1
0.078,-1.67674966360319,-1.40187885831476,-1.81219193738328,-2.99392934226752,-0.882458820788931,-0.0699152600461748,1
0.08,-1.67658241262736,-1.40187939036702,-1.81213945607052,-2.99397092594285,-0.882292043153406,-0.0699315558715811,1
0.082,-1.67641156152391,-1.40187957232027,-1.81208303716762,-2.99401660182611,-0.882121674849942,-0.0699481774493729,1
0.084,-1.67623720525836,-1.40187936667598,-1.81202252624302,-2.99406653540463,-0.881947811427793,-0.0699651447902447,1
0.086,-1.6760594454495,-1.40187874554023,-1.81195774832427,-2.99412093550828,-0.881770554226972,-0.0699824482963377,1
0.088,-1.67587839090919,-1.4018776806477,-1.81188852803375,-2.99418001219476,-0.881590011760073,-0.0700000776640553,1
0.09,-1.6756941578241,-1.40187614340732,-1.81181468999567,-2.99424397630997,-0.881406299893422,-0.0700180218647686,1
0.092,-1.67550686991923,-1.40187410495202,-1.81173605925849,-2.99431303902783,-0.881219542010112,-0.0700362691272191,1
0.094,-1.67531665860078,-1.4018715361915,-1.81165246173203,-2.99438741137108,-0.881029869152425,-0.070054806921866,1
0.096,-1.6751236630767,-1.40186840786793,-1.81156372463801,-2.99446730371463,-0.880837420141946,-0.0700736219473538,1
0.098,-1.67492803045313,-1.40186469061425,-1.81146967697238,-2.99455292527281,-0.88064234167573,-0.0700927001192678,1
0.1,-1.67472991611626,-1.40186034578738,-1.81137016813213,-2.99464444524084,-0.880444789483645,-0.0701120531944212,1
0.102,-1.67452948253172,-1.40185536243806,-1.81126499578229,-2.99474214557811,-0.880244924024934,-0.0701316122400315,1
0.104,-1.67432690113026,-1.40184970202592,-1.81115401525781,-2.99484619047878,-0.880042917027113,-0.0701513874055692,1
0.106,-1.67412235104357,-1.40184333537764,-1.81103706745072,-2.99495677913307,-0.879838947120023,-0.0701713614131409,1
0.108,-1.67391601937642,-1.40183623353955,-1.81091399745104,-2.99507410683331,-0.879633200883337,-0.0701915161849094,1
0.11,-1.67370810113083,-1.4018283678461,-1.81078465504027,-2.99519836440924,-0.879425872770885,-0.070211832848582,1
0.112,-1.67349879910009,-1.40181970999159,-1.81064889518093,-2.99532973766232,-0.879217165004985,-0.070232291745871,1
0.114,-1.67328832373136,-1.40181023210264,-1.81050657850032,-2.99546840680288,-0.879007287439266,-0.0702528724440921,1
0.116,-1.6730768932728,-1.40179989742577,-1.81035759020655,-2.99561450695966,-0.878796458495191,-0.0702735808351277,1
0.118,-1.67286473230612,-1.40178869793547,-1.81020176679658,-2.99576828336102,-0.878584900540144,-0.0702943408248274,1
0.12,-1.67265207342077,-1.40177659811733,-1.81003900713418,-2.99592985720733,-0.878372846293885,-0.0703151568340242,1
0.122,-1.67243915567608,-1.40176357255216,-1.80986919914367,-2.99609938087544,-0.878160534137464,-0.0703360055113556,1
0.124,-1.67222622463512,-1.40174959661815,-1.80969223865727,-2.99627699847993,-0.877948208936214,-0.0703568628355859,1
0.126,-1.67201353204487,-1.401734646557,-1.80950802981379,-2.99646284538961,-0.87773612172078,-0.0703777041456791,1
0.128,-1.67180133549211,-1.40171869954178,-1.80931648543257,-2.99665704776546,-0.877524529343982,-0.0703985041734076,1
0.13,-1.67158989803486,-1.40170173374259,-1.80911752736257,-2.99685972212376,-0.877313694113268,-0.070419237078538,1
0.132,-1.67137948815301,-1.40168371825658,-1.8089111066821,-2.99707093296882,-0.877103884593708,-0.0704399057129721,1
0.134,-1.67117037796692,-1.40166465369191,-1.8086971244903,-2.9972908602422,-0.876895370423114,-0.0704604247633206,1
0.136,-1.67096284486945,-1.4016445114585,-1.80847555141294,-2.9975195472336,-0.876688429051501,-0.0704807961246963,1
0.138,-1.67075716969602,-1.40162327431226,-1.8082463483555,-2.99775706809356,-0.876483340508765,-0.0705009920660409,1
0.14,-1.67055363661895,-1.40160092629662,-1.80800948656647,-2.99800348559211,-0.876280388151134,-0.0705209844918897,1
0.142,-1.6703525326746,-1.4015774527841,-1.80776494780997,-2.99825885087458,-0.876079858189653,-0.0705407449890945,1
0.144,-1.67015414728518,-1.40155284051901,-1.80751272450232,-2.9985232032517,-0.875882039213353,-0.0705602448743145,1
0.146,-1.66995877177483,-1.40152707765598,-1.80725281981569,-2.99879657002609,-0.875687221706754,-0.0705794552423159,1
0.148,-1.66976669920032,-1.4015001443761,-1.80698526618856,-2.99907892744811,-0.875495698672438,-0.0705983741520479,1
0.15,-1.66957822258886,-1.40147205057972,-1.80671005161268,-2.99937035624272,-0.875307760708883,-0.0706169181345865,1
0.152,-1.66939363637274,-1.40144277943959,-1.80642723025159,-2.99967080810513,-0.875123702187978,-0.0706350850422561,1
0.154,-1.66921323461533,-1.40141232504608,-1.80613684869113,-2.99998026130102,-0.874943816321933,-0.0706528455731088,1
0.156,-1.66903731086763,-1.40138068303465,-1.80583896430491,-3.0002986817612,-0.874768395811266,-0.0706701704479961,1
0.158,-1.66886615769766,-1.40134785059258,-1.80553364517467,-3.00062602312257,-0.874597732375589,-0.0706870304590174,1
0.16,-1.66870006623381,-1.40131382646759,-1.80522096997889,-3.0009622267994,-0.874432116298295,-0.0707033965168181,1
0.162,-1.66853932572018,-1.40127861097241,-1.80490102785549,-3.00130722208531,-0.874271835983311,-0.070719239696907,1
0.164,-1.66838422308571,-1.40124220598545,-1.80457391823985,-3.00166092628427,-0.874117177525483,-0.0707345312848249,1
0.166,-1.66823504252831,-1.40120461494763,-1.80423975068009,-3.00202324486908,-0.873968424295998,-0.0707492428200149,1
0.168,-1.66809206511524,-1.40116584285567,-1.80389864463136,-3.00239407166519,-0.873825856544035,-0.0707633461382582,1
0.17,-1.66795556870869,-1.40112588712969,-1.80355074703687,-3.00277325152352,-0.873689752087412,-0.0707768396345138,1
0.172,-1.66782582636594,-1.40108477407654,-1.8031961608693,-3.00316073068883,-0.873560381658415,-0.0707896434196478,1
0.174,-1.66770310785875,-1.40104250418419,-1.8028350516789,-3.00355633183748,-0.873438015007079,-0.0708017566730448,1
0.176,-1.66758767808895,-1.4009990885317,-1.80246757613868,-3.0039599044895,-0.873322916262971,-0.0708131528082761,1
0.178,-1.66747979710793,-1.40095453968066,-1.80209389954199,-3.00437128774981,-0.873215344719229,-0.0708238057220197,1
0.18,-1.66737971982527,-1.40090887164318,-1.80171419551394,-3.00479031060626,-0.87311555454216,-0.0708336898265029,1
0.182,-1.66728769574171,-1.40086209985558,-1.8013286457088,-3.00521679223759,-0.87302379450509,-0.0708427800795981,1
0.184,-1.66720396870174,-1.40081424115007,-1.80093743950057,-3.0056505423313,-0.872940307741757,-0.0708510520130173,1
0.186,-1.66712877666557,-1.40076531372473,-1.80054077366807,-3.00609136140996,-0.872865331519052,-0.0708584817586086,1
0.188,-1.66706235150009,-1.40071533711202,-1.80013885207624,-3.00653904116403,-0.872799097028699,-0.0708650460727757,1
0.19,-1.66700491878846,-1.40066433214584,-1.79973188535487,-3.00699336478985,-0.872741829197464,-0.0708707223590452,1
0.192,-1.66695669765762,-1.40061232092763,-1.79932009057599,-3.00745410733111,-0.872693746515325,-0.0708754886888194,1
0.194,-1.66691790062333,-1.40055932679131,-1.79890369093134,-3.00792103602259,-0.87265506088102,-0.0708793238203583,1
0.196,-1.66688873345191,-1.40050537426762,-1.79848291541073,-3.00839391063476,-0.872625977464293,-0.070882207216039,1
0.198,-1.66686939503801,-1.40045048904769,-1.79805799848237,-3.00887248381814,-0.872606694584129,-0.0708841190579518,1
0.2,-1.66686007729768,-1.40039469794624,-1.79762917977617,-3.00935650144644,-0.872597403602231,-0.0708850402618894,1
0.202,-1.66686096507594,-1.40033802886432,-1.79719670377058,-3.00984570295728,-0.872598288830955,-0.0708849524897951,1
0.204,-1.66687223606809,-1.40028051075194,-1.79676081948386,-3.01033982168992,-0.87260952745492,-0.0708838381607339,1
0.206,-1.66689406075391,-1.40022217357054,-1.79632178017025,-3.01083858521901,-0.872631289465486,-0.0708816804604557,1
0.208,-1.66692660234391,-1.40016304825544,-1.79587984302168,-3.01134171568382,-0.872663737607285,-0.0708784633496186,1
0.21,-1.66697001673698,-1.40010316667845,-1.79543526887538,-3.01184893011232,-0.872707027336031,-0.0708741715707399,1
0.212,-1.66702445248852,-1.40004256161058,-1.79498832192775,-3.01235994073968,-0.872761306786802,-0.0708687906539455,1
0.214,-1.66709005078824,-1.39998126668504,-1.79453926945493,-3.01287445532065,-0.872826716752035,-0.0708623069215828,1
0.216,-1.66716694544707,-1.39991931636056,-1.79408838154005,-3.01339217743566,-0.872903390668484,-0.0708547074917656,1
0.218,-1.66725526289224,-1.39985674588504,-1.79363593080768,-3.01391280679014,-0.87299145461241,-0.0708459802809139,1
0.22,-1.66735512217,-1.39979359125967,-1.79318219216525,-3.01443603950712,-0.873091027302328,-0.0708361140053526,1
0.222,-1.66746663495521,-1.39972988920342,-1.79272744255176,-3.01496156841273,-0.873202220108611,-0.0708250981820287,1
0.224,-1.66758990556718,-1.3996656771181,-1.79227196069375,-3.01548908331459,-0.87332513706935,-0.0708129231284056,1
0.226,-1.66772503099121,-1.39960099305392,-1.79181602686848,-3.0160182712731,-0.873459874911855,-0.0707995799615898,1
0.228,-1.66787210090521,-1.39953587567552,-1.79135992267425,-3.01654881686546,-0.873606523079225,-0.070785060596742,1
0.23,-1.66803119771087,-1.39947036422862,-1.790903930808,-3.01708040244263,-0.873765163761463,-0.0707693577448244,1
0.232,-1.66820239656891,-1.39940449850721,-1.79044833484973,-3.01761270837913,-0.873935871930636,-0.0707524649097299,1
0.234,-1.6683857654379,-1.3993383188213,-1.78999341905402,-3.01814541331588,-0.874118715379606,-0.0707343763848385,1
0.236,-1.66858136541701,-1.39927185697161,-1.78953948554265,-3.0186781579327,-0.874313755805819,-0.0707151127477497,1
0.238,-1.66878924958182,-1.39920517218041,-1.78908678454042,-3.01921069103912,-0.874521044681877,-0.0706946188540168,1
0.24,-1.66900946485993,-1.399138297147,-1.78863561851856,-3.01974265099087,-0.874740629579279,-0.0706729168443416,1
0.242,-1.66924205084126,-1.39907127392416,-1.78818627248529,-3.02027371178829,-0.874972550012712,-0.0706500041261469,1
0.244,-1.66948704015372,-1.39900414493799,-1.78773903117077,-3.02080354680982,-0.875216838557037,-0.0706258788713103,1
0.246,-1.66974445850965,-1.39893695294892,-1.78729417886471,-3.02133182901741,-0.875473520893619,-0.0706005400106561,1
0.248,-1.67001432475956,-1.39886974102333,-1.78685199925161,-3.02185823115421,-0.875742615863833,-0.0705739872275244,1
0.25,-1.67029665131691,-1.3988025414028,-1.78641279669462,-3.0223823810566,-0.876024136804716,-0.0705462523061428,1
0.252,-1.67059144272575,-1.39873541987422,-1.78597681031899,-3.02290404137269,-0.876318086471533,-0.0705172736916863,1
0.254,-1.67089869796677,-1.39866840918,-1.78554434248218,-3.023422840426,-0.876624464811932,-0.0704870846498,1
0.256,-1.67121840898992,-1.39860155332448,-1.78511567291736,-3.02393845195198,-0.876943263852176,-0.0704556878044229,1
0.258,-1.6715505611702,-1.39853489649556,-1.78469107999744,-3.0244505503722,-0.877274469064371,-0.0704230864949387,1
0.26,-1.67189513381291,-1.39846846934477,-1.7842708670137,-3.02495875576504,-0.877618060990938,-0.0703893232987197,1
0.262,-1.67225209849477,-1.39840234025568,-1.78385526304279,-3.02546284104003,-0.87797400938584,-0.0703543355051224,1
0.264,-1.67262142143069,-1.398336546964,-1.78344455480007,-3.02596245603708,-0.878342281183749,-0.0703181478550655,1
0.266,-1.67300306234871,-1.39827113066544,-1.78303902055951,-3.02645726575102,-0.878722836570228,-0.0702807760963182,1
0.268,-1.67339697496124,-1.39820612423609,-1.78263895275341,-3.0269469029488,-0.879115630418346,-0.0702422601577464,1
0.27,-1.67380310556066,-1.3981415959422,-1.78224457349625,-3.02743114453044,-0.879520607310012,-0.0702025412188773,1
0.272,-1.67422139575953,-1.39807756951782,-1.78185618862764,-3.02790958961073,-0.879937710807697,-0.0701616863504565,1
0.274,-1.67465177971056,-1.39801410800909,-1.78147402576898,-3.02838199778564,-0.880366873818374,-0.0701196526982581,1
0.276,-1.67509418643627,-1.39795124687001,-1.78109836328876,-3.02884801960587,-0.880808026388517,-0.0700764754835901,1
0.278,-1.67554853915346,-1.39788901472212,-1.78072949004564,-3.0293072807329,-0.881261093323782,-0.070032209381277,1
0.28,-1.67601475353312,-1.39782748789888,-1.78036760012168,-3.0297596013985,-0.881725988008417,-0.0699867757318553,1
0.282,-1.67649274135864,-1.39776668274992,-1.78001300036069,-3.03020456326752,-0.882202624836531,-0.0699402643525216,1
0.284,-1.67698240680334,-1.39770666771273,-1.77966589407944,-3.03064196072173,-0.88269090635571,-0.0698926193091757,1
0.286,-1.67748364992497,-1.39764746142718,-1.77932657744498,-3.03107139107133,-0.883190735055911,-0.0698439242827572,1
0.288,-1.67799636329367,-1.39758913449326,-1.77899524310958,-3.03149266405407,-0.883702001715344,-0.0697941176384177,1
0.29,-1.67852043563825,-1.39753170267291,-1.77867218602863,-3.03190537260376,-0.884224597730454,-0.0697432911509883,1
0.292,-1.67905574814352,-1.39747523870294,-1.77835758773616,-3.03230934250666,-0.884758402323101,-0.0696913772995621,1
0.294,-1.67960217843274,-1.39741975533069,-1.77805174175458,-3.03270416254763,-0.885303296022109,-0.0696384760482467,1
0.296,-1.68015959652612,-1.39736532740112,-1.77775481807852,-3.03308967519569,-0.885859146708869,-0.0695845138236764,1
0.298,-1.68072786916495,-1.39731196452423,-1.77746710857159,-3.03346546534173,-0.886425824270041,-0.0695295988442934,1
0.3,-1.68130685542685,-1.39725974361238,-1.77718877131171,-3.03383139269775,-0.887003185464884,-0.0694736513567818,1
0.302,-1.68189641139542,-1.39720867103186,-1.7769200962675,-3.03418703855398,-0.887591089762878,-0.0694167878582811,1
0.304,-1.68249638575195,-1.39715881593141,-1.77666124811438,-3.03453224115028,-0.888189384134032,-0.0693589495030499,1
0.306,-1.68310662284444,-1.39711022078964,-1.77641243863291,-3.03486673667533,-0.888797913366535,-0.0693001513973812,1
0.308,-1.68372696286768,-1.39706289636886,-1.77617393628997,-3.03519013954883,-0.889416520636478,-0.0692404961250244,1
0.31,-1.6843572388874,-1.39701691373159,-1.77594588875105,-3.03550231142044,-0.890045037099086,-0.0691799180313857,1
0.312,-1.68499727990464,-1.3969723141942,-1.77572849641681,-3.03580300013423,-0.890683292238621,-0.0691184336740303,1
0.314,-1.68564691103712,-1.39692910434411,-1.77552202191003,-3.03609182022346,-0.891331114429049,-0.0690561551031821,1
0.316,-1.68630594987102,-1.39688736871366,-1.77532657271164,-3.03636870451603,-0.891988318203682,-0.0689929773332281,1
0.318,-1.68697421214734,-1.39684709996464,-1.77514242859162,-3.03663322365678,-0.892654723635431,-0.0689290494042579,1
0.32,-1.68765150566741,-1.39680838427974,-1.77496968390443,-3.03688532934714,-0.893330135295675,-0.0688642601811672,1
0.322,-1.68833763667664,-1.39677121080696,-1.77480861512333,-3.03712459076518,-0.894014363985791,-0.0687987664450599,1
0.324,-1.68903240386859,-1.39673565426883,-1.77465932842949,-3.03735092654312,-0.894707206036489,-0.0687324869306059,1
0.326,-1.6897356029578,-1.39670173931443,-1.77452202137438,-3.03756406124246,-0.895408458803998,-0.0686654780691155,1
0.328,-1.6904470246688,-1.39666950245139,-1.77439686327777,-3.03776377378816,-0.896117913662383,-0.0685977622537589,1
0.33,-1.69116645522717,-1.39663897963658,-1.77428401910829,-3.0379498477976,-0.896835357499024,-0.0685293622663488,1
0.332,-1.69189367642182,-1.39661020626244,-1.77418364942922,-3.03812207167842,-0.89756057277465,-0.0684603012331543,1
0.334,-1.69262846567233,-1.39658321714207,-1.77409591035254,-3.03828023869866,-0.898293337590314,-0.0683906026138259,1
0.336,-1.69337059609731,-1.39655804649461,-1.7740209534943,-3.03842414705525,-0.899033425755474,-0.0683202901902896,1
0.338,-1.694119836584,-1.39653472793092,-1.77395892593142,-3.03855359994066,-0.899780606857248,-0.0682493880556357,1
